title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,gender,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,birthdate,oc_email,black_caucus,hispanic_caucus,freedom_caucus
Rep,John,B.,Larson,,,D,CT,1,M,http://larson.house.gov,https://forms.house.gov/larson/contact_new.html,1501 Longworth House Office Building,L000557,17188,H8CT01046,400233,N00000575,RepJohnLarson,http://www.opencongress.org/wiki/John_Larson,7/22/1948,Rep.Larson@opencongress.org,0,0,0
Rep,James,R.,Langevin,,Jim,D,RI,2,M,http://langevin.house.gov,https://langevin.house.gov/contact-me/email-me,109 Cannon House Office Building,L000559,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,4/22/1964,Rep.Langevin@opencongress.org,0,0,0
Rep,Rick,,Larsen,,,D,WA,2,M,http://larsen.house.gov,http://larsen.house.gov/contact-rick/email-rick,2113 Rayburn House Office Building,L000560,56231,H0WA02080,400232,N00009759,RepRickLarsen,http://www.opencongress.org/wiki/Rick_Larsen,6/15/1965,Rep.Larsen@opencongress.org,0,0,0
Rep,Stephen,F.,Lynch,,,D,MA,8,M,http://lynch.house.gov,https://lynch.house.gov/contact-me/email-me,2369 Rayburn House Office Building,L000562,4844,H2MA09072,400249,N00013855,RepStephenLynch,http://www.opencongress.org/wiki/Stephen_Lynch,3/31/1955,Rep.Lynch@opencongress.org,0,0,0
Rep,Daniel,William,Lipinski,,,D,IL,3,M,http://lipinski.house.gov,https://lipinskiforms.house.gov/contact-form,2346 Rayburn House Office Building,L000563,33692,H4IL03077,400630,N00027239,RepLipinski,http://www.opencongress.org/wiki/Daniel_Lipinski,7/15/1966,Rep.Lipinski@opencongress.org,0,0,0
Rep,Doug,,Lamborn,,,R,CO,5,M,http://lamborn.house.gov,https://lambornforms.house.gov/contact-form,2402 Rayburn House Office Building,L000564,2698,H6CO05159,412191,N00028133,RepDLamborn,http://www.opencongress.org/wiki/Douglas_Lamborn,5/24/1954,Rep.Lamborn@opencongress.org,0,0,0
Rep,David,,Loebsack,,,D,IA,2,M,http://loebsack.house.gov,https://loebsack.house.gov/forms/writeyourrep/,1527 Longworth House Office Building,L000565,68964,H6IA02146,412209,N00027741,DaveLoebsack,http://www.opencongress.org/wiki/Dave_Loebsack,12/23/1952,Rep.Loebsack@opencongress.org,0,0,0
Rep,Robert,E.,Latta,,,R,OH,5,M,http://latta.house.gov,https://latta.house.gov/contact/contactform.htm,2448 Rayburn House Office Building,L000566,9926,H8OH05036,412256,N00012233,BobLatta,http://www.opencongress.org/wiki/Robert_Latta,4/18/1956,Rep.Latta@opencongress.org,0,0,0
Rep,Leonard,,Lance,,,R,NJ,7,M,http://lance.house.gov,https://lance.house.gov/contact-me1,2352 Rayburn House Office Building,L000567,4443,H6NJ12136,412290,N00000898,RepLanceNJ7,http://www.opencongress.org/wiki/Leonard_Lance,6/25/1952,Rep.Lance@opencongress.org,0,0,0
Rep,Blaine,,Luetkemeyer,,,R,MO,3,M,http://luetkemeyer.house.gov,https://luetkemeyer.house.gov/forms/writeyourrep/,2440 Rayburn House Office Building,L000569,20400,H8MO09153,412292,N00030026,RepBlainePress,http://www.opencongress.org/wiki/Blaine_Luetkemeyer,5/7/1952,Rep.Luetkemeyer@opencongress.org,0,0,0
Rep,Ben,Ray,Luján,,,D,NM,3,M,http://lujan.house.gov,https://forms.house.gov/lujan/contact-form.shtml,2446 Rayburn House Office Building,L000570,102842,H8NM03196,412293,N00029562,RepBenRayLujan,http://www.opencongress.org/wiki/Ben_Lujan,6/7/1972,Rep.Lujan@opencongress.org,0,1,0
Rep,Cynthia,M.,Lummis,,,R,WY,0,F,http://lummis.house.gov,http://lummis.house.gov/contact/,2433 Rayburn House Office Building,L000571,15546,H8WY00148,412294,N00029788,CynthiaLummis,http://www.opencongress.org/wiki/Cynthia_Lummis,9/10/1954,Rep.Lummis@opencongress.org,0,0,1
Rep,Raúl,R.,Labrador,,,R,ID,1,M,http://labrador.house.gov,https://labradorforms.house.gov/email-me,1523 Longworth House Office Building,L000573,57391,H0ID01253,412419,N00031377,Raul_Labrador,http://www.opencongress.org/wiki/Raul_Labrador,12/8/1967,Rep.Labrador@opencongress.org,0,0,1
Sen,James,,Lankford,,,R,OK,Junior Seat,M,http://www.lankford.senate.gov,,316 Hart Senate Office Building,L000575,124938,H0OK05114,412464,N00031129,SenatorLankford,http://www.opencongress.org/wiki/James_Lankford,3/4/1968,Sen.Lankford@opencongress.org,0,0,0
Rep,Billy,,Long,,,R,MO,7,M,http://long.house.gov,https://longforms.house.gov/email-billy,1541 Longworth House Office Building,L000576,123401,H0MO07113,412445,N00030676,USRepLong,http://www.opencongress.org/wiki/Billy_Long,8/11/1955,Rep.Long@opencongress.org,0,0,0
Sen,Mike,,Lee,,,R,UT,Junior Seat,M,http://www.lee.senate.gov/public,http://www.lee.senate.gov/public/index.cfm/contact,361a Russell Senate Office Building,L000577,66395,S0UT00165,412495,N00031696,SenMikeLee,http://www.opencongress.org/wiki/Mike_Lee,6/4/1971,Sen.Lee@opencongress.org,0,0,0
Rep,Doug,,LaMalfa,,,R,CA,1,M,http://lamalfa.house.gov,https://lamalfa.house.gov/contact/email-me,322 Cannon House Office Building,L000578,29713,H2CA02142,412510,N00033987,RepLaMalfa,,7/2/1960,Rep.Lamalfa@opencongress.org,0,0,0
Rep,Alan,S.,Lowenthal,,,D,CA,47,M,http://lowenthal.house.gov,http://lowenthal.house.gov/contact/howtocontactme.htm,108 Cannon House Office Building,L000579,16469,H2CA00104,412521,N00033274,RepLowenthal,,3/8/1941,Rep.Lowenthal@opencongress.org,0,0,0
Rep,Michelle,,Lujan Grisham,,,D,NM,1,F,https://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me/,214 Cannon House Office Building,L000580,102404,H8NM01257,412558,N00029400,RepLujanGrisham,,10/24/1959,Rep.Lujangrisham@opencongress.org,0,1,0
Rep,Brenda,,Lawrence,,,D,MI,14,F,https://lawrence.house.gov,,1237 Longworth House Office Building,L000581,,H2MI14111,412638,N00034068,RepLawrence,,10/18/1954,Rep.Lawrence@opencongress.org,1,0,0
Rep,Ted,,Lieu,,,D,CA,33,M,https://lieu.house.gov,,415 Cannon House Office Building,L000582,,H4CA33119,412616,N00035825,RepTedLieu,,3/29/1969,Rep.Lieu@opencongress.org,0,0,0
Rep,Barry,,Loudermilk,,,R,GA,11,M,http://loudermilk.house.gov,,238 Cannon House Office Building,L000583,,H4GA11061,412624,N00035347,RepLoudermilk,,12/22/1963,Rep.Loudermilk@opencongress.org,0,0,1
Rep,Mia,,Love,,,R,UT,4,F,https://love.house.gov,,217 Cannon House Office Building,L000584,,H2UT04023,412656,N00033842,repmialove,,12/6/1975,Rep.Love@opencongress.org,1,0,0
Rep,Darin,,LaHood,,,R,IL,18,M,https://lahood.house.gov/,https://lahood.house.gov/contact/email,2464 Rayburn House Office Building,L000585,128760,H6IL18088,412674,N00037031,RepLaHood,,7/5/1968,Rep.Lahood@opencongress.org,0,0,0
Rep,Carolyn,B.,Maloney,,,D,NY,12,F,http://maloney.house.gov,https://maloney.house.gov/contact-me/email-me,2308 Rayburn House Office Building,M000087,26978,H2NY14037,400251,N00000078,RepMaloney,http://www.opencongress.org/wiki/Carolyn_Maloney,2/19/1946,Rep.Maloney@opencongress.org,0,0,0
Sen,Edward,J.,Markey,,Ed,D,MA,Junior Seat,M,http://www.markey.senate.gov,http://www.markey.senate.gov/contact,255 Dirksen Senate Office Building,M000133,26900,H6MA07101,400253,N00000270,SenMarkey,http://www.opencongress.org/wiki/Edward_Markey,7/11/1946,Sen.Markey@opencongress.org,0,0,0
Sen,John,S.,McCain,,,R,AZ,Senior Seat,M,http://www.mccain.senate.gov,http://www.mccain.senate.gov/public/index.cfm/contact-form,218 Russell Senate Office Building,M000303,53270,S6AZ00019,300071,N00006424,SenJohnMcCain,http://www.opencongress.org/wiki/John_McCain,8/29/1936,Sen.Mccain@opencongress.org,0,0,0
Rep,James,P.,McGovern,,Jim,D,MA,2,M,http://mcgovern.house.gov,https://mcgovern.house.gov/contact/email-me,438 Cannon House Office Building,M000312,552,H4MA03022,400263,N00000179,RepMcGovern,http://www.opencongress.org/wiki/James_McGovern,11/20/1959,Rep.Mcgovern@opencongress.org,0,0,0
Sen,Mitch,,McConnell,,,R,KY,Senior Seat,M,http://www.mcconnell.senate.gov,http://www.mcconnell.senate.gov/public/index.cfm?p=ContactForm,317 Russell Senate Office Building,M000355,53298,S2KY00012,300072,N00003389,McConnellPress,http://www.opencongress.org/wiki/Mitch_McConnell,2/20/1942,Sen.Mcconnell@opencongress.org,0,0,0
Rep,Jim,A.,McDermott,,,D,WA,7,M,http://mcdermott.house.gov,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,1035 Longworth House Office Building,M000404,27128,H8WA07132,400262,N00009829,RepJimMcDermott,http://www.opencongress.org/wiki/James_McDermott,12/28/1936,Rep.Mcdermott@opencongress.org,0,0,0
Sen,Robert,,Menéndez,,Bob,D,NJ,Senior Seat,M,http://www.menendez.senate.gov,http://www.menendez.senate.gov/contact,528 Hart Senate Office Building,M000639,26961,H2NJ13075,400272,N00000699,SenatorMenendez,http://www.opencongress.org/wiki/Robert_Menendez,1/1/1954,Sen.Menendez@opencongress.org,0,1,0
Rep,John,L.,Mica,,,R,FL,7,M,http://mica.house.gov,https://mica.house.gov/contact-form,2187 Rayburn House Office Building,M000689,26805,H2FL08055,400273,N00002793,,http://www.opencongress.org/wiki/John_Mica,1/27/1943,Rep.Mica@opencongress.org,0,0,0
Sen,Barbara,A.,Mikulski,,,D,MD,Senior Seat,F,http://www.mikulski.senate.gov,http://www.mikulski.senate.gov/contact/shareyouropinion.cfm,503 Hart Senate Office Building,M000702,53304,S6MD00140,300073,N00001945,SenatorBarb,http://www.opencongress.org/wiki/Barbara_Mikulski,7/20/1936,Sen.Mikulski@opencongress.org,0,0,0
Sen,Jerry,,Moran,,,R,KS,Junior Seat,M,http://www.moran.senate.gov,http://www.moran.senate.gov/public/index.cfm/e-mail-jerry,521 Dirksen Senate Office Building,M000934,542,H6KS01096,400284,N00005282,JerryMoran,http://www.opencongress.org/wiki/Jerry_Moran,5/29/1954,Sen.Moran@opencongress.org,0,0,0
Sen,Patty,,Murray,,,D,WA,Senior Seat,F,http://www.murray.senate.gov/public,http://www.murray.senate.gov/public/index.cfm/contactme,154 Russell Senate Office Building,M001111,53358,S2WA00189,300076,N00007876,PattyMurray,http://www.opencongress.org/wiki/Patty_Murray,10/11/1950,Sen.Murray@opencongress.org,0,0,0
Rep,Gregory,W.,Meeks,,,D,NY,5,M,http://meeks.house.gov,https://meeks.house.gov/contact-me/email-me,2234 Rayburn House Office Building,M001137,4360,H8NY06048,400271,N00001171,GregoryMeeks,http://www.opencongress.org/wiki/Gregory_Meeks,9/25/1953,Rep.Meeks@opencongress.org,1,0,0
Rep,Betty,Louise,McCollum,,,D,MN,4,F,http://mccollum.house.gov,https://mccollum.house.gov/contact-me/email-me,2256 Rayburn House Office Building,M001143,3812,H0MN04049,400259,N00012942,BettyMcCollum04,http://www.opencongress.org/wiki/Betty_McCollum,7/12/1954,Rep.Mccollum@opencongress.org,0,0,0
Rep,Jeff,,Miller,,,R,FL,1,M,http://jeffmiller.house.gov,https://jeffmiller.house.gov/contact/contactform.htm,336 Cannon House Office Building,M001144,17276,H2FL01100,400279,N00013846,,http://www.opencongress.org/wiki/Jeff_Miller,6/27/1959,Rep.Jeffmiller@opencongress.org,0,0,0
Rep,Candice,S.,Miller,,,R,MI,10,F,http://candicemiller.house.gov,http://candicemiller.house.gov/contact,320 Cannon House Office Building,M001150,2062,H6MI12181,400276,N00009795,CandiceMiller,http://www.opencongress.org/wiki/Candice_Miller,5/7/1954,Rep.Candicemiller@opencongress.org,0,0,0
Rep,Tim,,Murphy,,,R,PA,18,M,http://murphy.house.gov,https://murphy.house.gov/contact-me,2332 Rayburn House Office Building,M001151,9794,H2PA18143,400285,N00024992,RepTimMurphy,http://www.opencongress.org/wiki/Tim_Murphy,9/11/1952,Rep.Murphy@opencongress.org,0,0,0
Sen,Lisa,A.,Murkowski,,,R,AK,Senior Seat,F,https://www.murkowski.senate.gov,http://www.murkowski.senate.gov/public/index.cfm?p=EMailLisa,709 Hart Senate Office Building,M001153,15841,S4AK00099,300075,N00026050,LisaMurkowski,http://www.opencongress.org/wiki/Lisa_Murkowski,5/22/1957,Sen.Murkowski@opencongress.org,0,0,0
Rep,Patrick,T.,McHenry,,,R,NC,10,M,http://mchenry.house.gov,http://mchenry.house.gov/contact/zipauth.htm,2334 Rayburn House Office Building,M001156,21031,H4NC10047,400644,N00026627,PatrickMcHenry,http://www.opencongress.org/wiki/Patrick_McHenry,10/22/1975,Rep.Mchenry@opencongress.org,0,0,0
Rep,Michael,T.,McCaul,,,R,TX,10,M,http://mccaul.house.gov,https://mccaul.house.gov/contact/email-me,131 Cannon House Office Building,M001157,49210,H4TX10093,400654,N00026460,RepMcCaul,http://www.opencongress.org/wiki/Michael_McCaul,1/14/1962,Rep.Mccaul@opencongress.org,0,0,0
Rep,Kenny,Ewell,Marchant,,,R,TX,24,M,http://marchant.house.gov,https://marchant.house.gov/contact/contactform.htm,2313 Rayburn House Office Building,M001158,5549,H4TX24094,400656,N00026710,RepKenMarchant,http://www.opencongress.org/wiki/Kenny_Marchant,2/23/1951,Rep.Marchant@opencongress.org,0,0,0
Rep,Cathy,,McMorris Rodgers,,,R,WA,5,F,http://mcmorris.house.gov,https://mcmorrisforms.house.gov/write-to-cathy1,203 Cannon House Office Building,M001159,3217,H4WA05077,400659,N00026314,CathyMcMorris,http://www.opencongress.org/wiki/Cathy_McMorris-Rodgers,5/22/1969,Rep.Mcmorris@opencongress.org,0,0,0
Rep,Gwen,,Moore,,,D,WI,4,F,http://gwenmoore.house.gov,https://gwenmoore.house.gov/contact-form,2245 Rayburn House Office Building,M001160,3457,H4WI04183,400661,N00026914,RepGwenMoore,http://www.opencongress.org/wiki/Gwendolynne_Moore,4/18/1951,Rep.Gwenmoore@opencongress.org,1,0,0
Rep,Doris,O.,Matsui,,,D,CA,6,F,http://matsui.house.gov,https://matsui.house.gov/email-representative-matsui,2311 Rayburn House Office Building,M001163,28593,H6CA05195,400663,N00027459,DorisMatsui,http://www.opencongress.org/wiki/Doris_Matsui,9/25/1944,Rep.Matsui@opencongress.org,0,0,0
Rep,Kevin,,McCarthy,,,R,CA,23,M,http://kevinmccarthy.house.gov,https://kevinmccarthy.house.gov/contact/email-me,2421 Rayburn House Office Building,M001165,28918,H6CA22125,412190,N00028152,GOPLeader,http://www.opencongress.org/wiki/Kevin_McCarthy,1/26/1965,Rep.Kevinmccarthy@opencongress.org,0,0,0
Rep,Jerry,,McNerney,,,D,CA,9,M,http://mcnerney.house.gov,https://mcnerney.house.gov/contact/email-me,2265 Rayburn House Office Building,M001166,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,6/18/1951,Rep.Mcnerney@opencongress.org,0,0,0
Sen,Christopher,S.,Murphy,,,D,CT,Junior Seat,M,http://www.murphy.senate.gov,http://www.murphy.senate.gov/contact,136 Hart Senate Office Building,M001169,17189,H6CT05124,412194,N00027566,ChrisMurphyCT,http://www.opencongress.org/wiki/Christopher_Murphy,8/3/1973,Sen.Murphy@opencongress.org,0,0,0
Sen,Claire,,McCaskill,,,D,MO,Senior Seat,F,http://www.mccaskill.senate.gov,http://www.mccaskill.senate.gov/?p=contact,730 Hart Senate Office Building,M001170,2109,S6MO00305,412243,N00027694,McCaskillOffice,http://www.opencongress.org/wiki/Claire_McCaskill,7/24/1953,Sen.Mccaskill@opencongress.org,0,0,0
Sen,Jeff,,Merkley,,,D,OR,Junior Seat,M,https://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,10/24/1956,Sen.Merkley@opencongress.org,0,0,0
Rep,Tom,,McClintock,,,R,CA,4,M,http://mcclintock.house.gov,https://mcclintockforms.house.gov/forms/contact-form.shtml,2331 Rayburn House Office Building,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,7/10/1956,Rep.Mcclintock@opencongress.org,0,0,0
Rep,Tom,,Marino,,,R,PA,10,M,http://marino.house.gov,https://marino.house.gov/contact-me/email-me,410 Cannon House Office Building,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,8/15/1952,Rep.Marino@opencongress.org,0,0,0
Rep,David,B.,McKinley,,,R,WV,1,M,http://mckinley.house.gov,https://mckinleyforms.house.gov/email-me,412 Cannon House Office Building,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,3/28/1947,Rep.Mckinley@opencongress.org,0,0,0
Rep,Patrick,,Meehan,,,R,PA,7,M,https://meehan.house.gov,https://meehan.house.gov/email-me,434 Cannon House Office Building,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,10/20/1955,Rep.Meehan@opencongress.org,0,0,0
Rep,Mick,,Mulvaney,,,R,SC,5,M,https://mulvaney.house.gov,https://mulvaney.house.gov/email-mick/,2419 Rayburn House Office Building,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,7/21/1967,Rep.Mulvaney@opencongress.org,0,0,1
Sen,Joe,,Manchin,III,,D,WV,Senior Seat,M,http://www.manchin.senate.gov,http://www.manchin.senate.gov/public/index.cfm/contact-form,306 Hart Senate Office Building,M001183,7547,S0WV00090,412391,N00032838,Sen_JoeManchin,http://www.opencongress.org/wiki/Joe_Manchin,8/24/1947,Sen.Manchin@opencongress.org,0,0,0
Rep,Thomas,,Massie,,,R,KY,4,M,http://massie.house.gov,http://massieforms.house.gov/contact/,314 Cannon House Office Building,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,1/13/1971,Rep.Massie@opencongress.org,0,0,0
Rep,Sean,Patrick,Maloney,,,D,NY,18,M,http://seanmaloney.house.gov,https://seanmaloney.house.gov/contact/email-me,1529 Longworth House Office Building,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,7/30/1966,Rep.Seanmaloney@opencongress.org,0,0,0
Rep,Mark,,Meadows,,,R,NC,11,M,https://meadows.house.gov,https://meadows.house.gov/email-me,1024 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,7/28/1959,Rep.Meadows@opencongress.org,0,0,1
Rep,Grace,,Meng,,,D,NY,6,F,http://meng.house.gov,https://meng.house.gov/contact/email-me,1317 Longworth House Office Building,M001188,69157,H2NY06116,412560,N00034547,RepGraceMeng,,10/1/1975,Rep.Meng@opencongress.org,0,0,0
Rep,Luke,,Messer,,,R,IN,6,M,https://messer.house.gov,https://messer.house.gov/contact/email-me,508 Cannon House Office Building,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,2/27/1969,Rep.Messer@opencongress.org,0,0,0
Rep,Markwayne,,Mullin,,,R,OK,2,M,http://mullin.house.gov,https://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,7/26/1977,Rep.Mullin@opencongress.org,0,0,0
Rep,Patrick,,Murphy,,,D,FL,18,M,http://patrickmurphy.house.gov,http://patrickmurphy.house.gov/contact/,211 Cannon House Office Building,M001191,137652,H2FL22072,412527,N00033091,RepMurphyFL,,3/30/1983,Rep.Patrickmurphy@opencongress.org,0,0,0
Rep,Tom,,MacArthur,,,R,NJ,3,M,https://macarthur.house.gov,,506 Cannon House Office Building,M001193,,H4NJ03130,412643,N00036155,RepTomMacArthur,,10/16/1960,Rep.Macarthur@opencongress.org,0,0,0
Rep,John,,Moolenaar,,,R,MI,4,M,https://moolenaar.house.gov,,117 Cannon House Office Building,M001194,,H4MI04126,412634,N00036275,RepMoolenaar,,5/8/1961,Rep.Moolenaar@opencongress.org,0,0,0
Rep,Alex,,Mooney,,,R,WV,2,M,https://mooney.house.gov,,1232 Longworth House Office Building,M001195,,H4WV02080,412662,N00033814,RepAlexMooney,,6/5/1971,Rep.Mooney@opencongress.org,0,0,1
Rep,Seth,,Moulton,,,D,MA,6,M,https://moulton.house.gov,,1408 Longworth House Office Building,M001196,,H4MA06090,412632,N00035431,teammoulton,,10/24/1978,Rep.Moulton@opencongress.org,0,0,0
Rep,Martha,,McSally,,,R,AZ,2,F,https://mcsally.house.gov,,1029 Longworth House Office Building,M001197,,H2AZ08102,412611,N00033982,RepMcSally,,3/22/1966,Rep.Mcsally@opencongress.org,0,0,0
Rep,Jerrold,L.,Nadler,,,D,NY,10,M,http://nadler.house.gov,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx,2109 Rayburn House Office Building,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,6/13/1947,Rep.Nadler@opencongress.org,0,0,0
Rep,Richard,E.,Neal,,,D,MA,1,M,http://neal.house.gov,https://forms.house.gov/neal/webforms/Contact_Form.shtml,341 Cannon House Office Building,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,2/14/1949,Rep.Neal@opencongress.org,0,0,0
Sen,Bill,,Nelson,,,D,FL,Senior Seat,M,https://www.billnelson.senate.gov,http://www.billnelson.senate.gov/contact-bill,716 Hart Senate Office Building,N000032,1606,S8FL00166,300078,N00009926,SenBillNelson,http://www.opencongress.org/wiki/Bill_Nelson,9/29/1942,Sen.Billnelson@opencongress.org,0,0,0
Rep,Richard,M.,Nolan,,,D,MN,8,M,http://nolan.house.gov,https://nolan.house.gov/contact/email-me,2366 Rayburn House Office Building,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,12/17/1943,Rep.Nolan@opencongress.org,0,0,0
Del,Eleanor,Holmes,Norton,,,D,DC,0,F,http://norton.house.gov,https://norton.house.gov/contact/email-me,2136 Rayburn House Office Building,N000147,775,H0DC00058,400295,N00001692,EleanorNorton,http://www.opencongress.org/wiki/Eleanor_Norton,6/13/1937,Rep.Norton@opencongress.org,1,0,0
Rep,Grace,F.,Napolitano,,,D,CA,32,F,http://napolitano.house.gov,https://napolitano.house.gov/contact-me/email-me,1610 Longworth House Office Building,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,12/4/1936,Rep.Napolitano@opencongress.org,0,1,0
Rep,Devin,G.,Nunes,,,R,CA,22,M,http://nunes.house.gov,https://nunes.house.gov/contactform/default.aspx,1013 Longworth House Office Building,N000181,16725,H8CA20059,400297,N00007248,Rep_DevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,10/1/1973,Rep.Nunes@opencongress.org,0,0,0
Rep,Randy,,Neugebauer,,,R,TX,19,M,http://randy.house.gov,https://randy.house.gov/contact-me/email-me,1424 Longworth House Office Building,N000182,49522,H4TX19102,400441,N00026043,RandyNeugebauer,http://www.opencongress.org/wiki/Randy_Neugebauer,12/24/1949,Rep.Randy@opencongress.org,0,0,0
Rep,Kristi,L.,Noem,,,R,SD,0,F,https://noem.house.gov,http://noem.house.gov/index.cfm/email-kristi,2422 Rayburn House Office Building,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,11/30/1971,Rep.Noem@opencongress.org,0,0,0
Rep,Richard,B.,Nugent,,,R,FL,11,M,https://nugent.house.gov,https://nugent.house.gov/contact/email-me,1727 Longworth House Office Building,N000185,124333,H0FL05139,412409,N00032441,RepRichNugent,http://www.opencongress.org/wiki/Richard_Nugent,5/26/1951,Rep.Nugent@opencongress.org,0,0,0
Rep,Donald,W.,Norcross,,,D,NJ,1,M,http://norcross.house.gov,http://norcross.house.gov/contact,1531 Longworth House Office Building,N000188,,H4NJ01084,412606,N00036154,DonaldNorcross,,12/13/1958,Rep.Norcross@opencongress.org,0,0,0
Rep,Dan,,Newhouse,,,R,WA,4,M,https://newhouse.house.gov,,1641 Longworth House Office Building,N000189,,H4WA04104,412660,N00036403,RepNewhouse,,7/10/1955,Rep.Newhouse@opencongress.org,0,0,0
Rep,Pete,,Olson,,,R,TX,22,M,http://olson.house.gov,https://forms.house.gov/olson/contact-form.shtml,2133 Rayburn House Office Building,O000168,102008,H8TX22107,412302,N00029285,RepPeteOlson,http://www.opencongress.org/wiki/Pete_Olson,12/9/1962,Rep.Olson@opencongress.org,0,0,0
Rep,Beto,,O'Rourke,,,D,TX,16,M,http://orourke.house.gov,https://orourkeforms.house.gov/forms/writeyourrep/,1330 Longworth House Office Building,O000170,78533,H2TX16185,412575,N00033540,RepBetoORourke,,9/26/1972,Rep.Orourke@opencongress.org,0,0,0
Rep,Frank,J.,Pallone,Jr.,,D,NJ,6,M,https://pallone.house.gov,https://pallone.house.gov/contact-me/email-me,237 Cannon House Office Building,P000034,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,10/30/1951,Rep.Pallone@opencongress.org,0,0,0
Rep,Bill,J.,Pascrell,Jr.,,D,NJ,9,M,http://pascrell.house.gov,https://pascrell.house.gov/contact/email-me,2370 Rayburn House Office Building,P000096,478,H6NJ08118,400309,N00000751,BillPascrell,http://www.opencongress.org/wiki/William_Pascrell,1/25/1937,Rep.Pascrell@opencongress.org,0,0,0
Rep,Nancy,,Pelosi,,,D,CA,12,F,http://pelosi.house.gov,http://pelosi.house.gov/contact-me/email-me,233 Cannon House Office Building,P000197,26732,H8CA05035,400314,N00007360,NancyPelosi,http://www.opencongress.org/wiki/Nancy_Pelosi,3/26/1940,Rep.Pelosi@opencongress.org,0,0,0
Rep,Collin,Clark,Peterson,,,D,MN,7,M,http://collinpeterson.house.gov,https://collinpeterson.house.gov/contact-me/email-me,2204 Rayburn House Office Building,P000258,26926,H2MN07014,400316,N00004558,,http://www.opencongress.org/wiki/Collin_Peterson,6/29/1944,Rep.Collinpeterson@opencongress.org,0,0,0
Rep,Joseph,R.,Pitts,,,R,PA,16,M,http://pitts.house.gov,https://pitts.house.gov/contact-me/legislative-contact-form,420 Cannon House Office Building,P000373,265,H6PA16197,400320,N00001633,RepJoePitts,http://www.opencongress.org/wiki/Joseph_Pitts,10/10/1939,Rep.Pitts@opencongress.org,0,0,0
Sen,Robert,J.,Portman,,Rob,R,OH,Junior Seat,M,http://www.portman.senate.gov,https://www.portman.senate.gov/public/index.cfm/contact-form,448 Russell Senate Office Building,P000449,27008,S0OH00133,400325,N00003682,SenRobPortman,http://www.opencongress.org/wiki/Rand_Paul,12/19/1955,Sen.Portman@opencongress.org,0,0,0
Rep,David,E.,Price,,,D,NC,4,M,http://price.house.gov,https://price.house.gov/contact,2108 Rayburn House Office Building,P000523,119,H6NC04037,400326,N00002260,RepDavidEPrice,http://www.opencongress.org/wiki/David_Price,8/17/1940,Rep.Price@opencongress.org,0,0,0
Rep,Stevan,E.,Pearce,,Steve,R,NM,2,M,http://pearce.house.gov,https://pearce.house.gov/contact-me/email-me,2432 Rayburn House Office Building,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,8/24/1947,Rep.Pearce@opencongress.org,0,0,1
Rep,Tom,,Price,,,R,GA,6,M,https://tomprice.house.gov,https://tomprice.house.gov/contact-me,100 Cannon House Office Building,P000591,11853,H4GA06087,400626,N00026160,RepTomPrice,http://www.opencongress.org/wiki/Thomas_Price,10/8/1954,Rep.Tomprice@opencongress.org,0,0,0
